Medicine_ID,Medicine_Name,Category,Stock_Quantity,Price_per_unit,Supplier_Name,Expiry_Date,Purchase_Date,Reorder_Level,Prescription_Required,Units_Sold,Storage_Location,Total_Value
MED1084,Paracetamol,Capsule,743.0,194.38,Medisupply Co.,2027-11-02,06-10-2025,26.0,No,12.0,Shelf 2,144424.34
MED1085,Metfromin,Capsule,75.0,113.87,Caremed Pvt Ltd,2027-03-29,28-08-2025,85.0,Yes,272.0,Rack C,8540.25
MED1086,Amoxicillin,Capsule,86.0,121.58,Caremed Pvt Ltd,2028-10-05,14-03-2025,93.0,No,130.0,Rack C,10455.88
MED1087,Ibuprofen,Injection,13.0,244.83,Healthcare Distributors,2029-12-17,19-08-2025,77.0,No,44.0,Rack A,3182.79
MED1088,Azithromycin,Injection,35.0,424.22,Medisupply Co.,2027-12-23,28-12-2025,97.0,No,132.0,Shelf 2,14847.7
MED1089,Ibuprofen,Syrup,84.0,59.67,Apollo Meds,2027-02-28,28-08-2025,35.0,No,243.0,Shelf 1,5012.28
MED1090,Vitamin C,Injection,463.0,243.33,Apollo Meds,2026-12-22,29-05-2025,97.0,No,259.0,Rack C,112661.79000000001
MED1091,Cetirizine,Tablet,74.0,189.64,Apollo Meds,2027-05-24,08-02-2025,49.0,No,267.0,Rack B,14033.359999999999
MED1092,Azithromycin,Syrup,234.0,448.22,Medisupply Co.,2027-09-29,16-02-2025,69.0,No,83.0,Rack B,104883.48000000001
MED1093,Cetirizine,Syrup,674.0,154.66,Healthcare Distributors,2027-01-09,24-09-2025,39.0,Yes,145.0,Shelf 2,104240.84
MED1094,Paracetamol,Capsule,89.0,40.32,Pharmaplus,2029-04-10,06-08-2025,53.0,Yes,149.0,Shelf 1,3588.48
MED1095,Omeprazole,Capsule,21.0,157.82,Healthcare Distributors,2026-07-10,14-04-2025,32.0,No,181.0,Shelf 2,3314.22
MED1096,Insulin,Injection,13.0,19.39,Apollo Meds,2029-04-07,09-07-2025,46.0,Yes,2.0,Shelf 2,252.07
MED1097,Vitamin C,Injection,33.0,42.46,Wellness Pharma,2028-08-27,20-08-2025,37.0,No,49.0,Rack C,1401.18
MED1098,Omeprazole,Tablet,311.0,208.62,Medisupply Co.,2028-02-02,04-04-2025,14.0,No,259.0,Rack A,64880.82
MED1099,Vitamin C,Tablet,900.0,34.33,Apollo Meds,2026-07-17,12-07-2025,68.0,No,182.0,Rack B,30897.0
MED1100,Metfromin,Syrup,422.0,321.55,Caremed Pvt Ltd,2029-01-18,09-04-2025,98.0,Yes,81.0,Rack C,135694.1
MED1101,Azithromycin,Injection,423.0,356.33,Medisupply Co.,2028-07-10,08-02-2025,87.0,No,173.0,Shelf 2,150727.59
MED1102,Ibuprofen,Injection,244.0,478.16,Medisupply Co.,2027-04-28,28-07-2025,75.0,No,213.0,Cold Storage,116671.04000000001
MED1103,Vitamin C,Tablet,22.0,141.74,Apollo Meds,2027-10-19,26-07-2025,95.0,No,166.0,Shelf 1,3118.28
MED1104,Cetirizine,Syrup,24.0,471.26,Healthcare Distributors,2026-12-17,25-05-2025,79.0,No,147.0,Rack C,11310.24
MED1105,Azithromycin,Capsule,243.0,324.67,Healthcare Distributors,2028-07-02,24-05-2025,13.0,Yes,229.0,Rack B,78894.81
MED1106,Cetirizine,Tablet,352.0,309.45,Pharmaplus,2028-12-19,10-08-2025,77.0,No,133.0,Shelf 1,108926.4
MED1107,Paracetamol,Capsule,523.0,283.85,Apollo Meds,2029-03-21,09-04-2025,50.0,No,218.0,Cold Storage,148453.55000000002
MED1108,Omeprazole,Tablet,856.0,119.3,Caremed Pvt Ltd,2029-06-15,29-11-2025,76.0,No,300.0,Rack B,102120.8
MED1109,Insulin,Injection,373.0,168.55,Pharmaplus,2028-06-27,09-08-2025,90.0,Yes,216.0,Rack B,62869.15
MED1110,Vitamin C,Capsule,12.0,67.36,Pharmaplus,2028-01-21,13-08-2025,54.0,No,293.0,Shelf 1,808.3199999999999
MED1111,Omeprazole,Injection,131.0,130.0,Wellness Pharma,2026-06-21,25-06-2025,79.0,No,223.0,Rack A,17030.0
MED1112,Vitamin C,Capsule,467.0,112.05,Apollo Meds,2028-07-13,29-04-2025,61.0,Yes,112.0,Rack B,52327.35
MED1113,Metformin,Syrup,229.0,40.31,Wellness Pharma,2027-01-11,02-04-2025,16.0,Yes,189.0,Rack A,9230.99
MED1114,Vitamin C,Capsule,110.0,181.49,Healthcare Distributors,2028-01-03,11-09-2025,23.0,Yes,289.0,Shelf 1,19963.9
MED1115,Cetirizine,Syrup,487.0,286.32,Healthcare Distributors,2028-12-19,21-01-2025,63.0,No,24.0,Rack C,139437.84
MED1116,Paracetamol,Tablet,489.0,98.0,Caremed Pvt Ltd,2029-09-13,02-09-2025,28.0,Yes,245.0,Cold Storage,47922.0
MED1117,Paracetamol,Tablet,410.0,135.92,Medisupply Co.,2026-09-14,26-11-2025,65.0,Yes,126.0,Rack A,55727.2
MED1118,Dolo 653,Capsule,240.0,107.02,Medisupply Co.,2028-02-08,29-07-2025,71.0,Yes,161.0,Shelf 2,25684.8
MED1119,Omeprazole,Syrup,484.0,320.86,Medisupply Co.,2026-12-11,12-03-2025,47.0,Yes,84.0,Rack A,155296.24000000002
MED1120,Paracetamol,Tablet,98.0,390.71,Wellness Pharma,2028-07-02,08-10-2025,12.0,No,220.0,Shelf 1,38289.579999999994
MED1121,Azithromycin,Capsule,73.0,441.85,Healthcare Distributors,2028-06-13,30-08-2025,71.0,Yes,213.0,Shelf 2,32255.050000000003
MED1122,Azithromycin,Syrup,210.0,249.33,Healthcare Distributors,2027-12-22,08-05-2025,76.0,No,154.0,Cold Storage,52359.3
MED1123,Paracetamol,Syrup,41.0,421.51,Medisupply Co.,2028-07-09,06-12-2025,54.0,No,2.0,Shelf 1,17281.91
MED1124,Cetirizine,Capsule,367.0,413.57,Medisupply Co.,2028-02-04,28-10-2025,88.0,No,32.0,Shelf 1,151780.19
MED1125,Insulin,Syrup,435.0,345.27,Pharmaplus,2027-02-05,25-09-2025,73.0,Yes,172.0,Rack C,150192.44999999998
MED1126,Vitamin C,Syrup,305.0,36.26,Wellness Pharma,2029-01-25,30-08-2025,100.0,No,148.0,Rack C,11059.3
MED1127,Paracetamol,Tablet,190.0,233.88,Healthcare Distributors,2026-06-27,09-04-2025,92.0,Yes,273.0,Cold Storage,44437.2
MED1128,Insulin,Tablet,491.0,311.75,Pharmaplus,2028-09-09,04-06-2025,58.0,No,293.0,Rack A,153069.25
MED1129,Omeprazole,Tablet,240.0,410.87,Caremed Pvt Ltd,2028-06-14,17-10-2025,40.0,Yes,211.0,Rack A,98608.8
MED1130,Cetirizine,Syrup,260.0,250.85,Healthcare Distributors,2026-09-28,08-05-2025,38.0,No,4.0,Rack A,65221.0
MED1131,Metformin,Tablet,48.0,58.43,Wellness Pharma,2027-01-27,27-07-2025,21.0,Yes,180.0,Rack A,2804.64
MED1132,Amoxicillin,Injection,26.0,51.74,Apollo Meds,2027-08-29,20-03-2025,83.0,No,273.0,Cold Storage,1345.24
MED1133,Paracetamol,Syrup,367.0,330.44,Wellness Pharma,2028-05-04,16-04-2025,91.0,No,143.0,Shelf 1,121271.48
MED1134,Paracetamol,Tablet,186.0,408.36,Medisupply Co.,2029-09-04,28-08-2025,32.0,No,74.0,Shelf 1,75954.96
MED1135,Paracetamol,Capsule,453.0,106.79,Wellness Pharma,2026-12-23,29-11-2025,15.0,Yes,290.0,Shelf 1,48375.87
MED1136,Azithromycin,Tablet,317.0,371.84,Apollo Meds,2027-01-07,30-11-2025,92.0,No,99.0,Shelf 2,117873.28
MED1137,Vitamin C,Syrup,187.0,444.11,Apollo Meds,2029-03-14,23-05-2025,13.0,No,142.0,Rack A,83048.57
MED1138,Insulin,Capsule,125.0,415.31,Caremed Pvt Ltd,2026-06-14,04-05-2025,70.0,Yes,41.0,Rack C,51913.75
MED1139,Azithromycin,Injection,227.0,209.11,Medisupply Co.,2026-12-27,15-03-2025,23.0,No,282.0,Rack C,47467.97
MED1140,Azithromycin,Capsule,442.0,181.51,Wellness Pharma,2029-03-18,18-08-2025,88.0,No,30.0,Rack A,80227.42
MED1141,Dolo 650,Syrup,350.0,156.25,Medisupply Co.,2029-07-27,03-11-2025,22.0,No,193.0,Rack C,54687.5
MED1142,Dolo 650,Syrup,268.0,83.19,Healthcare Distributors,2026-05-07,30-10-2025,35.0,Yes,187.0,Shelf 2,22294.92
MED1143,Amoxicillin,Tablet,392.0,314.66,Wellness Pharma,2028-04-25,24-04-2025,17.0,Yes,160.0,Shelf 2,123346.72000000002
MED1144,Omeprazole,Syrup,291.0,246.19,Healthcare Distributors,2026-12-23,21-01-2025,77.0,Yes,108.0,Cold Storage,71641.29
MED1145,Insulin,Injection,153.0,296.48,Wellness Pharma,2027-12-18,30-10-2025,42.0,Yes,164.0,Rack C,45361.44
MED1146,Ibuprofen,Tablet,273.0,466.44,Caremed Pvt Ltd,2028-02-02,27-10-2025,29.0,Yes,219.0,Shelf 1,127338.12
MED1147,Insulin,Syrup,58.0,111.02,Caremed Pvt Ltd,2027-11-09,10-08-2025,60.0,No,116.0,Shelf 1,6439.16
MED1148,Metformin,Capsule,349.0,149.57,Pharmaplus,2026-08-25,13-04-2025,45.0,No,218.0,Cold Storage,52199.93
MED1149,Metformin,Injection,296.0,469.83,Caremed Pvt Ltd,2027-11-08,05-06-2025,25.0,Yes,292.0,Rack C,139069.68
MED1150,Metformin,Syrup,449.0,74.65,Medisupply Co.,2028-07-03,04-11-2025,14.0,No,240.0,Rack B,33517.850000000006
MED1151,Paracetamol,Syrup,166.0,449.06,Medisupply Co.,2028-12-20,02-02-2025,99.0,No,226.0,Shelf 1,74543.96
MED1152,Amoxicillin,Tablet,481.0,203.98,Caremed Pvt Ltd,2027-07-10,29-08-2025,36.0,No,64.0,Rack A,98114.37999999999
MED1153,Azithromycin,Syrup,155.0,66.68,Medisupply Co.,2027-01-30,09-08-2025,29.0,Yes,0.0,Cold Storage,10335.400000000001
MED1154,Cetirizine,Syrup,286.0,247.5,Wellness Pharma,2028-06-24,09-09-2025,26.0,Yes,226.0,Rack B,70785.0
MED1155,Omeprazole,Injection,322.0,26.16,Pharmaplus,2028-08-09,02-02-2025,22.0,Yes,293.0,Rack A,8423.52
MED1156,Insulin,Capsule,293.0,301.19,Pharmaplus,2027-05-03,21-08-2025,61.0,Yes,70.0,Cold Storage,88248.67
MED1157,Paracetamol,Syrup,137.0,16.39,Caremed Pvt Ltd,2029-02-01,27-01-2025,78.0,Yes,92.0,Rack C,2245.4300000000003
MED1158,Metformin,Capsule,451.0,33.12,Healthcare Distributors,2029-05-21,27-11-2025,74.0,Yes,196.0,Rack C,14937.119999999999
MED1159,Dolo 653,Capsule,171.0,435.7,Apollo Meds,2027-04-09,29-12-2025,34.0,Yes,21.0,Shelf 1,74504.7
MED1160,Metformin,Tablet,121.0,277.16,Pharmaplus,2027-06-01,09-01-2025,28.0,Yes,113.0,Shelf 1,33536.36
MED1161,Vitamin C,Syrup,37.0,345.54,Wellness Pharma,2028-08-01,31-08-2025,90.0,No,194.0,Rack C,12784.980000000001
MED1162,Cetirizine,Syrup,248.0,271.72,Healthcare Distributors,2029-03-13,31-01-2025,41.0,No,108.0,Cold Storage,67386.56000000001
MED1163,Metformin,Tablet,187.0,66.81,Medisupply Co.,2029-02-14,07-10-2025,17.0,No,276.0,Rack C,12493.470000000001
MED1164,Cetirizine,Tablet,112.0,257.94,Apollo Meds,2027-05-05,23-03-2025,35.0,Yes,135.0,Cold Storage,28889.28
MED1165,Paracetamol,Tablet,59.0,337.61,Caremed Pvt Ltd,2028-05-28,06-05-2025,97.0,No,56.0,Rack C,19918.99
MED1166,Cetirizine,Tablet,197.0,200.38,Caremed Pvt Ltd,2029-02-15,23-07-2025,49.0,Yes,161.0,Shelf 2,39474.86
MED1167,Vitamin C,Injection,18.0,297.67,Medisupply Co.,2027-02-04,27-06-2025,96.0,No,239.0,Shelf 2,5358.06
MED1168,Amoxicillin,Tablet,199.0,386.25,Caremed Pvt Ltd,2027-01-04,26-09-2025,49.0,No,141.0,Rack A,76863.75
MED1169,Insulin,Tablet,345.0,140.86,Caremed Pvt Ltd,2028-04-14,21-09-2025,35.0,Yes,18.0,Rack B,48596.700000000004
MED1170,Azithromycin,Capsule,425.0,314.94,Apollo Meds,2027-07-08,07-05-2025,35.0,No,173.0,Cold Storage,133849.5
MED1171,Omeprazole,Syrup,477.0,179.44,Caremed Pvt Ltd,2028-01-28,27-03-2025,35.0,Yes,43.0,Shelf 2,85592.88
MED1172,Azithromycin,Tablet,298.0,314.33,Caremed Pvt Ltd,2026-09-23,11-01-2025,64.0,Yes,62.0,Shelf 2,93670.34
MED1173,Ibuprofen,Syrup,306.0,482.78,Medisupply Co.,2028-07-19,17-07-2025,35.0,Yes,172.0,Rack C,147730.68
MED1174,Paracetamol,Injection,266.0,392.1,Caremed Pvt Ltd,2028-02-16,30-11-2025,65.0,No,16.0,Rack A,104298.6
MED1175,Vitamin C,Syrup,21.0,231.9,Pharmaplus,2029-03-22,31-01-2025,31.0,Yes,41.0,Shelf 1,4869.900000000001
MED1176,Paracetamol,Capsule,33.0,206.31,Pharmaplus,2028-10-01,22-07-2025,73.0,Yes,143.0,Rack B,6808.2300000000005
MED1177,Dolo 653,Capsule,452.0,463.09,Healthcare Distributors,2028-08-08,09-05-2025,100.0,No,226.0,Shelf 2,209316.68
MED1178,Vitamin C,Syrup,168.0,259.76,Pharmaplus,2029-01-22,21-07-2025,99.0,No,235.0,Shelf 2,43639.68
MED1179,Azithromycin,Capsule,431.0,312.48,Pharmaplus,2026-05-23,25-11-2025,99.0,No,240.0,Cold Storage,134678.88
MED1180,Paracetamol,Tablet,277.0,32.71,Wellness Pharma,2028-02-18,24-02-2025,91.0,Yes,72.0,Rack A,9060.67
MED1181,Azithromycin,Syrup,354.0,314.07,Caremed Pvt Ltd,2028-05-07,24-03-2025,27.0,Yes,146.0,Shelf 2,111180.78
MED1182,Insulin,Tablet,125.0,21.34,Wellness Pharma,2027-11-13,31-08-2025,88.0,No,192.0,Rack C,2667.5
MED1183,Vitamin C,Capsule,161.0,485.85,Medisupply Co.,2027-05-06,18-02-2025,64.0,Yes,154.0,Shelf 2,78221.85
MED1184,Cetirizine,Capsule,194.0,29.47,Healthcare Distributors,2027-11-21,13-03-2025,37.0,No,298.0,Shelf 1,5717.179999999999
MED1185,Azithromycin,Capsule,145.0,474.63,Wellness Pharma,2027-10-31,30-04-2025,78.0,No,185.0,Rack C,68821.35
MED1186,Insulin,Capsule,237.0,443.37,Apollo Meds,2026-05-27,03-02-2025,72.0,Yes,291.0,Shelf 2,105078.69
MED1187,Omeprazole,Injection,62.0,74.82,Medisupply Co.,2026-10-30,08-04-2025,94.0,Yes,231.0,Rack A,4638.839999999999
MED1188,Omeprazole,Injection,144.0,465.27,Medisupply Co.,2027-04-23,08-04-2025,15.0,Yes,124.0,Rack C,66998.88
MED1189,Amoxicillin,Syrup,363.0,120.56,Healthcare Distributors,2026-10-25,23-07-2025,91.0,Yes,16.0,Cold Storage,43763.28
MED1190,Azithromycin,Injection,265.0,324.35,Wellness Pharma,2029-05-25,17-03-2025,36.0,No,100.0,Rack B,85952.75
MED1191,Insulin,Tablet,52.0,191.67,Pharmaplus,2027-07-20,29-09-2025,35.0,No,54.0,Cold Storage,9966.84
MED1192,Metformin,Syrup,14.0,37.14,Healthcare Distributors,2027-04-26,22-12-2025,20.0,Yes,9.0,Rack A,519.96
MED1193,Insulin,Syrup,113.0,132.86,Apollo Meds,2028-03-23,04-12-2025,88.0,No,180.0,Rack C,15013.180000000002
MED1194,Dolo 653,Capsule,306.0,462.56,Healthcare Distributors,2027-04-18,28-08-2025,88.0,Yes,269.0,Shelf 2,141543.36000000002
MED1195,Ibuprofen,Capsule,43.0,245.54,Healthcare Distributors,2028-09-12,31-05-2025,38.0,No,127.0,Cold Storage,10558.22
MED1196,Ibuprofen,Injection,488.0,163.28,Apollo Meds,2026-08-06,24-08-2025,88.0,No,43.0,Rack B,79680.64
MED1197,Metformin,Injection,318.0,19.79,Apollo Meds,2027-09-01,24-07-2025,12.0,Yes,167.0,Shelf 1,6293.219999999999
MED1198,Dolo 650,Tablet,228.0,239.37,Apollo Meds,2027-05-06,16-02-2025,79.0,No,81.0,Shelf 1,54576.36
MED1199,Dolo 650,Tablet,125.0,242.32,Healthcare Distributors,2027-03-28,23-04-2025,14.0,Yes,137.0,Shelf 1,30290.0
MED1200,Cetirizine,Syrup,438.0,306.46,Pharmaplus,2028-09-05,07-07-2025,31.0,No,216.0,Shelf 2,134229.47999999998
MED1201,Azithromycin,Injection,453.0,69.87,Healthcare Distributors,2028-07-16,26-05-2025,56.0,No,230.0,Rack A,31651.11
MED1202,Ibuprofen,Injection,374.0,55.58,Wellness Pharma,2027-09-16,05-01-2025,41.0,No,298.0,Shelf 1,20786.92
MED1203,Vitamin C,Tablet,165.0,471.97,Caremed Pvt Ltd,2026-08-26,16-01-2025,32.0,Yes,123.0,Rack C,77875.05
MED1204,Cetirizine,Syrup,129.0,371.34,Healthcare Distributors,2028-03-05,22-05-2025,23.0,No,221.0,Shelf 2,47902.85999999999
MED1205,Azithromycin,Capsule,92.0,312.09,Apollo Meds,2028-06-19,13-02-2025,12.0,Yes,289.0,Shelf 2,28712.28
MED1206,Cetirizine,Syrup,76.0,119.03,Wellness Pharma,2029-07-16,07-10-2025,18.0,No,287.0,Rack B,9046.28
MED1207,Paracetamol,Capsule,354.0,82.67,Wellness Pharma,2028-07-12,05-11-2025,97.0,No,209.0,Shelf 2,29265.18
MED1208,Omeprazole,Tablet,148.0,355.66,Pharmaplus,2028-06-30,02-03-2025,92.0,No,213.0,Shelf 1,52637.68
MED1209,Insulin,Injection,373.0,177.16,Caremed Pvt Ltd,2027-12-31,25-02-2025,24.0,No,187.0,Shelf 2,66080.68
MED1210,Vitamin C,Capsule,12.0,193.96,Caremed Pvt Ltd,2027-06-07,15-10-2025,75.0,Yes,150.0,Rack B,2327.52
MED1211,Omeprazole,Tablet,131.0,113.95,Wellness Pharma,2029-01-20,06-11-2025,63.0,No,99.0,Rack C,14927.45
MED1212,Vitamin C,Capsule,467.0,271.75,Healthcare Distributors,2027-06-29,26-07-2025,75.0,No,289.0,Rack C,126907.25
MED1213,Metfromin,Syrup,229.0,260.62,Healthcare Distributors,2028-07-25,01-01-2026,95.0,Yes,164.0,Shelf 1,59681.98
MED1214,Vitamin C,Capsule,110.0,379.2,Pharmaplus,2029-01-15,09-03-2025,100.0,Yes,278.0,Rack B,41712.0
MED1215,Dolo 654,Capsule,487.0,372.24,Wellness Pharma,2028-05-19,23-12-2025,90.0,No,127.0,Rack A,181280.88
MED1216,Insulin,Injection,489.0,91.28,Caremed Pvt Ltd,2028-07-29,03-07-2025,34.0,Yes,163.0,Rack A,44635.92
MED1217,Paracetamol,Tablet,419.0,479.78,Wellness Pharma,2026-10-25,01-06-2025,22.0,Yes,78.0,Shelf 1,201027.81999999998
MED1218,Metfromin,Syrup,240.0,496.23,Caremed Pvt Ltd,2029-07-24,16-03-2025,86.0,Yes,249.0,Rack A,119095.20000000001
MED1219,Amoxicillin,Injection,408.0,288.64,Wellness Pharma,2027-11-21,23-08-2025,55.0,Yes,223.0,Shelf 1,117765.12
MED1220,Ibuprofen,Tablet,98.0,310.13,Medisupply Co.,2027-09-01,23-10-2025,91.0,Yes,162.0,Cold Storage,30392.739999999998
MED1221,Azithromycin,Injection,73.0,330.07,Pharmaplus,2029-05-07,15-10-2025,84.0,Yes,203.0,Shelf 2,24095.11
MED1222,Ibuprofen,Injection,210.0,209.76,Caremed Pvt Ltd,2028-08-27,30-12-2025,49.0,No,24.0,Rack A,44049.6
MED1223,Vitamin C,Tablet,41.0,310.19,Medisupply Co.,2028-09-01,17-01-2025,39.0,No,167.0,Shelf 2,12717.789999999999
MED1224,Cetirizine,Syrup,367.0,373.28,Wellness Pharma,2028-03-21,06-01-2025,14.0,No,23.0,Shelf 2,136993.75999999998
MED1225,Azithromycin,Capsule,435.0,37.04,Apollo Meds,2026-10-03,24-06-2025,51.0,Yes,274.0,Rack C,16112.4
MED1226,Cetirizine,Syrup,180.0,330.66,Healthcare Distributors,2027-12-19,31-08-2025,53.0,No,279.0,Cold Storage,59518.8
MED1227,Paracetamol,Capsule,36.0,109.76,Wellness Pharma,2028-12-13,25-04-2025,78.0,No,26.0,Rack A,3951.36
MED1228,Omeprazole,Injection,229.0,72.2,Caremed Pvt Ltd,2028-08-05,22-11-2025,32.0,Yes,114.0,Rack B,16533.8
MED1229,Insulin,Injection,343.0,170.84,Medisupply Co.,2027-07-02,30-03-2025,99.0,No,123.0,Rack A,58598.12
MED1230,Vitamin C,Tablet,248.0,253.14,Medisupply Co.,2029-05-27,28-11-2025,10.0,Yes,158.0,Shelf 2,62778.719999999994
MED1231,Omeprazole,Syrup,843.0,389.29,Pharmaplus,2026-08-03,18-10-2025,72.0,Yes,221.0,Shelf 1,328171.47000000003
MED1232,Vitamin C,Capsule,23.0,148.25,Caremed Pvt Ltd,2028-04-09,26-03-2025,90.0,No,269.0,Shelf 1,3409.75
MED1233,Metfromin,Syrup,64.0,138.62,Healthcare Distributors,2026-05-17,30-10-2025,48.0,No,230.0,Cold Storage,8871.68
MED1234,Vitamin C,Capsule,132.0,480.74,Healthcare Distributors,2027-11-19,13-02-2025,49.0,Yes,210.0,Rack A,63457.68
MED1235,Dolo 655,Tablet,923.0,76.26,Wellness Pharma,2028-01-02,21-03-2025,87.0,No,9.0,Cold Storage,70387.98000000001
MED1236,Insulin,Injection,24.0,449.17,Healthcare Distributors,2028-01-08,14-09-2025,49.0,Yes,125.0,Shelf 1,10780.08
MED1237,Paracetamol,Capsule,922.0,153.01,Caremed Pvt Ltd,2029-04-28,24-05-2025,90.0,No,61.0,Shelf 1,141075.22
MED1238,Metfromin,Tablet,213.0,211.42,Medisupply Co.,2029-03-19,08-12-2025,45.0,Yes,285.0,Shelf 2,45032.46
MED1239,Amoxicillin,Capsule,53.0,71.65,Medisupply Co.,2028-04-04,23-09-2025,81.0,No,205.0,Shelf 1,3797.4500000000003
MED1240,Ibuprofen,Syrup,74.0,284.12,Medisupply Co.,2026-03-29,17-11-2025,77.0,No,227.0,Cold Storage,21024.88
MED1241,Azithromycin,Capsule,134.0,451.05,Wellness Pharma,2029-03-17,17-03-2025,20.0,Yes,98.0,Cold Storage,60440.700000000004
MED1242,Ibuprofen,Capsule,642.0,437.11,Wellness Pharma,2027-02-18,30-03-2025,43.0,No,182.0,Cold Storage,280624.62
MED1243,Vitamin C,Injection,757.0,404.33,Medisupply Co.,2026-11-20,18-11-2025,80.0,No,148.0,Rack B,306077.81
MED1244,Cetirizine,Tablet,123.0,229.77,Medisupply Co.,2028-11-19,02-04-2025,64.0,Yes,65.0,Rack C,28261.710000000003
MED1245,Azithromycin,Syrup,21.0,252.71,Apollo Meds,2026-12-25,17-03-2025,14.0,Yes,291.0,Rack B,5306.91
MED1246,Cetirizine,Injection,865.0,450.33,Caremed Pvt Ltd,2027-02-23,20-10-2025,93.0,Yes,282.0,Cold Storage,389535.45
MED1247,Paracetamol,Tablet,13.0,308.95,Medisupply Co.,2028-11-09,17-08-2025,99.0,Yes,103.0,Shelf 1,4016.35
MED1248,Omeprazole,Injection,75.0,391.03,Healthcare Distributors,2029-06-17,28-04-2025,19.0,No,194.0,Shelf 1,29327.249999999996
MED1249,Insulin,Injection,242.0,197.98,Healthcare Distributors,2026-06-03,30-08-2025,43.0,No,210.0,Rack C,47911.159999999996
MED1250,Vitamin C,Tablet,756.0,42.69,Wellness Pharma,2027-03-18,19-01-2025,76.0,Yes,66.0,Shelf 2,32273.64
MED1251,Omeprazole,Syrup,24.0,43.51,Caremed Pvt Ltd,2029-03-04,08-02-2025,11.0,No,256.0,Rack C,1044.24
MED1252,Vitamin C,Capsule,543.0,100.5,Apollo Meds,2028-01-14,27-12-2025,94.0,No,164.0,Cold Storage,54571.5
MED1253,Metfromin,Syrup,132.0,365.65,Pharmaplus,2027-11-16,12-03-2025,21.0,No,1.0,Shelf 2,48265.799999999996
MED1254,Vitamin C,Capsule,127.0,453.11,Caremed Pvt Ltd,2028-01-17,18-04-2025,70.0,Yes,187.0,Rack A,57544.97
MED1255,Dolo 656,Injection,154.0,380.86,Apollo Meds,2029-05-09,03-01-2025,52.0,No,151.0,Rack B,58652.44
MED1256,Insulin,Injection,242.0,210.18,Healthcare Distributors,2027-06-02,19-12-2025,82.0,No,26.0,Rack B,50863.560000000005
MED1257,Azithromycin,Tablet,432.0,190.92,Medisupply Co.,2026-08-13,03-10-2025,52.0,Yes,11.0,Rack C,82477.43999999999
MED1258,Ibuprofen,Syrup,12.0,439.62,Pharmaplus,2028-03-08,12-07-2025,85.0,Yes,209.0,Rack C,5275.4400000000005
MED1259,Vitamin C,Capsule,42.0,86.69,Wellness Pharma,2028-12-28,31-01-2025,45.0,Yes,75.0,Cold Storage,3640.98
MED1260,Cetirizine,Syrup,75.0,345.9,Healthcare Distributors,2028-11-25,26-03-2025,15.0,No,251.0,Cold Storage,25942.5
MED1261,Azithromycin,Capsule,235.0,183.05,Apollo Meds,2029-03-04,30-08-2025,73.0,No,281.0,Rack C,43016.75
MED1262,Cetirizine,Tablet,235.0,233.11,Apollo Meds,2028-02-15,22-04-2025,30.0,Yes,32.0,Shelf 1,54780.850000000006
MED1263,Paracetamol,Injection,856.0,289.78,Caremed Pvt Ltd,2026-10-12,04-07-2025,76.0,No,254.0,Rack C,248051.67999999996
MED1264,Omeprazole,Capsule,124.0,135.23,Pharmaplus,2029-06-08,21-06-2025,77.0,No,170.0,Rack A,16768.52
MED1265,Insulin,Tablet,21.0,227.81,Apollo Meds,2028-02-29,31-12-2025,81.0,No,126.0,Rack C,4784.01
MED1266,Vitamin C,Capsule,64.0,466.65,Caremed Pvt Ltd,2028-05-29,11-06-2025,40.0,Yes,17.0,Shelf 1,29865.6
MED1267,Omeprazole,Syrup,42.0,409.53,Caremed Pvt Ltd,2028-05-27,04-06-2025,68.0,Yes,255.0,Cold Storage,17200.26
MED1268,Vitamin C,Capsule,642.0,443.63,Apollo Meds,2027-09-09,19-02-2025,49.0,Yes,117.0,Shelf 1,284810.46
MED1269,Metfromin,Capsule,674.0,403.29,Healthcare Distributors,2027-08-06,20-04-2025,28.0,Yes,288.0,Shelf 2,271817.46
MED1270,Vitamin C,Injection,532.0,188.23,Pharmaplus,2029-01-16,09-01-2025,12.0,Yes,141.0,Cold Storage,100138.36
MED1271,Dolo 655,Tablet,124.0,211.98,Healthcare Distributors,2029-05-25,28-08-2025,68.0,No,12.0,Rack A,26285.52
MED1272,Insulin,Syrup,345.0,291.2,Medisupply Co.,2028-04-18,05-10-2025,36.0,Yes,124.0,Shelf 1,100464.0
MED1273,Paracetamol,Injection,422.0,309.04,Pharmaplus,2029-04-08,06-05-2025,63.0,No,167.0,Shelf 2,130414.88
MED1274,Metfromin,Tablet,464.0,19.02,Pharmaplus,2028-04-26,19-05-2025,36.0,Yes,197.0,Rack A,8825.28
MED1275,Amoxicillin,Injection,745.0,335.58,Healthcare Distributors,2027-05-15,02-11-2025,59.0,No,7.0,Cold Storage,250007.09999999998
MED1276,Ibuprofen,Injection,535.0,395.93,Wellness Pharma,2026-02-25,08-08-2025,76.0,Yes,44.0,Rack A,211822.55000000002
MED1277,Azithromycin,Tablet,235.0,139.16,Healthcare Distributors,2027-01-13,31-01-2025,91.0,Yes,195.0,Shelf 1,32702.6
MED1278,Ibuprofen,Syrup,12.0,141.54,Apollo Meds,2029-04-27,09-12-2025,46.0,Yes,36.0,Cold Storage,1698.48
