Medicine_ID,Medicine_Name,Category,Stock_Quantity,Price_per_unit,Supplier_Name,Expiry_Date,Purchase_Date,Reorder_Level,Prescription_Required,Units_Sold,Storage_Location
MED2082,Insulin,Injection,391.0,16.68,Apollo Meds,28-07-2027,07-04-2025,93.0,YES,36.0,Rack B
MED2084,Cetirizine,Tablet,348.0,203.96,Pharmaplus,19-06-2028,12-12-2025,13.0,YES,128.0,Rack A
MED2085,Azithromycin,Syrup,474.0,463.38,Wellness Pharma,23-10-2026,22-09-2025,71.0,YES,71.0,Shelf 2
MED2086,Insulin,Capsule,324.0,201.63,Medisupply Co.,24-05-2026,17-07-2025,92.0,NO,11.0,Rack A
MED2087,Omeprazole,Syrup,392.0,194.29,Wellness Pharma,09-02-2029,09-04-2025,44.0,NO,207.0,Rack C
MED2088,Omeprazole,Capsule,391.0,201.62,Wellness Pharma,05-09-2026,04-03-2025,33.0,YES,283.0,Rack C
MED2089,Amoxicillin,Tablet,445.0,275.71,Pharmaplus,16-02-2027,27-01-2025,87.0,YES,293.0,Rack C
MED2090,Azithromycin,Injection,223.0,41.37,Medisupply Co.,23-11-2028,12-12-2025,100.0,NO,207.0,Shelf 2
MED2092,Metformin,Tablet,361.0,171.04,Healthcare Distributors,28-02-2029,29-06-2025,93.0,NO,3.0,Rack B
MED2093,Insulin,Capsule,355.0,245.31,Healthcare Distributors,10-09-2026,13-07-2025,86.0,NO,4.0,Rack A
MED2094,Dolo 650,Syrup,483.0,102.75,Caremed Pvt Ltd,26-01-2028,31-03-2025,18.0,YES,176.0,Shelf 2
MED2095,Ibuprofen,Capsule,407.0,222.57,Healthcare Distributors,31-12-2026,01-06-2025,97.0,NO,78.0,Rack C
MED2096,Ibuprofen,Capsule,385.0,380.11,Wellness Pharma,21-06-2028,08-03-2025,62.0,YES,75.0,Shelf 1
MED2097,Metformin,Injection,275.0,468.41,Pharmaplus,24-07-2026,19-12-2025,73.0,YES,183.0,Shelf 1
MED2099,Dolo 650,Syrup,158.0,447.37,Wellness Pharma,31-10-2028,14-06-2025,67.0,YES,169.0,Cold Storage
MED2103,Vitamin C,Tablet,244.0,20.42,Healthcare Distributors,20-04-2028,22-02-2025,26.0,NO,148.0,Rack A
MED2104,Cetirizine,Syrup,348.0,281.12,Caremed Pvt Ltd,07-08-2028,01-01-2025,40.0,YES,126.0,Cold Storage
MED2105,Azithromycin,Capsule,251.0,453.07,Pharmaplus,12-04-2029,28-03-2025,54.0,NO,297.0,Shelf 2
MED2106,Cetirizine,Syrup,251.0,389.84,Pharmaplus,28-05-2028,13-04-2025,20.0,NO,256.0,Rack A
MED2108,Omeprazole,Tablet,459.0,192.34,Medisupply Co.,11-06-2027,07-02-2025,26.0,YES,13.0,Shelf 1
MED2110,Vitamin C,Capsule,462.0,404.39,Caremed Pvt Ltd,12-10-2029,16-08-2025,65.0,NO,121.0,Cold Storage
MED2111,Omeprazole,Tablet,342.0,201.86,Wellness Pharma,13-09-2027,03-11-2025,84.0,YES,41.0,Shelf 2
MED2112,Vitamin C,Capsule,394.0,448.93,Pharmaplus,26-10-2027,12-07-2025,68.0,NO,72.0,Cold Storage
MED2113,Metfromin,Syrup,233.0,440.96,Pharmaplus,23-06-2027,05-10-2025,55.0,NO,103.0,Cold Storage
MED2114,Vitamin C,Capsule,338.0,89.27,Medisupply Co.,11-05-2029,18-11-2025,18.0,YES,124.0,Rack A
MED2115,Dolo 650,Capsule,213.0,179.51,Medisupply Co.,05-06-2027,09-07-2025,56.0,NO,23.0,Shelf 2
MED2117,Paracetamol,Tablet,452.0,380.33,Pharmaplus,21-09-2027,17-01-2025,60.0,YES,17.0,Shelf 1
MED2119,Amoxicillin,Injection,179.0,248.5,Wellness Pharma,27-09-2027,19-11-2025,83.0,NO,79.0,Rack B
MED2120,Ibuprofen,Tablet,439.0,368.89,Healthcare Distributors,23-08-2027,18-08-2025,56.0,NO,200.0,Rack A
MED2121,Azithromycin,Injection,313.0,381.98,Medisupply Co.,30-07-2026,15-12-2025,36.0,YES,218.0,Cold Storage
MED2123,Vitamin C,Tablet,381.0,401.04,Caremed Pvt Ltd,11-07-2029,12-06-2025,35.0,NO,203.0,Rack B
MED2124,Cetirizine,Syrup,339.0,271.0,Medisupply Co.,11-01-2029,25-08-2025,50.0,NO,298.0,Shelf 1
MED2125,Azithromycin,Capsule,155.0,202.9,Wellness Pharma,05-08-2026,14-06-2025,71.0,YES,282.0,Shelf 1
MED2126,Cetirizine,Syrup,463.0,433.6,Medisupply Co.,19-12-2026,31-01-2025,59.0,YES,238.0,Shelf 2
MED2127,Paracetamol,Capsule,419.0,350.7,Wellness Pharma,21-02-2029,22-01-2025,38.0,YES,160.0,Cold Storage
MED2128,Omeprazole,Injection,271.0,437.02,Pharmaplus,20-10-2026,12-06-2025,40.0,NO,94.0,Rack C
MED2130,Vitamin C,Tablet,164.0,138.53,Caremed Pvt Ltd,07-07-2026,10-03-2025,76.0,YES,274.0,Shelf 1
MED2132,Vitamin C,Capsule,494.0,84.56,Wellness Pharma,19-02-2028,24-12-2025,83.0,NO,187.0,Rack A
MED2133,Metfromin,Syrup,193.0,440.81,Caremed Pvt Ltd,04-10-2027,06-08-2025,14.0,NO,86.0,Rack C
MED2134,Vitamin C,Capsule,481.0,235.49,Apollo Meds,17-06-2027,02-07-2025,15.0,NO,56.0,Rack A
MED2139,Amoxicillin,Capsule,399.0,440.26,Pharmaplus,22-03-2027,01-08-2025,45.0,NO,20.0,Rack A
MED2141,Azithromycin,Capsule,412.0,471.21,Apollo Meds,14-10-2028,14-11-2025,88.0,NO,55.0,Rack A
MED2143,Vitamin C,Injection,193.0,395.44,Healthcare Distributors,02-04-2028,03-10-2025,38.0,NO,36.0,Rack B
MED2144,Cetirizine,Tablet,322.0,303.73,Medisupply Co.,09-01-2028,17-06-2025,37.0,NO,5.0,Shelf 1
MED2145,Azithromycin,Syrup,353.0,352.74,Wellness Pharma,16-07-2027,24-03-2025,36.0,YES,77.0,Cold Storage
MED2147,Paracetamol,Tablet,167.0,259.02,Healthcare Distributors,16-01-2028,04-01-2025,64.0,NO,243.0,Shelf 1
MED2148,Omeprazole,Injection,340.0,340.49,Healthcare Distributors,07-07-2028,07-03-2025,99.0,YES,253.0,Shelf 1
MED2149,Insulin,Injection,305.0,236.67,Pharmaplus,13-08-2029,12-07-2025,81.0,NO,226.0,Cold Storage
MED2150,Vitamin C,Tablet,375.0,146.44,Pharmaplus,10-04-2028,05-09-2025,10.0,NO,164.0,Shelf 2
MED2153,Metfromin,Syrup,306.0,321.88,Medisupply Co.,02-06-2028,29-10-2025,78.0,YES,33.0,Rack B
MED2154,Vitamin C,Capsule,242.0,135.99,Healthcare Distributors,23-11-2027,06-10-2025,20.0,YES,12.0,Shelf 1
MED2155,Dolo 650,Injection,171.0,404.41,Wellness Pharma,22-01-2029,02-01-2025,42.0,NO,42.0,Shelf 1
MED2156,Insulin,Injection,183.0,50.94,Medisupply Co.,11-05-2029,20-07-2025,99.0,NO,196.0,Rack A
MED2157,Azithromycin,Tablet,381.0,336.26,Pharmaplus,05-04-2028,12-05-2025,76.0,NO,9.0,Rack C
MED2158,Ibuprofen,Syrup,185.0,439.44,Caremed Pvt Ltd,11-08-2027,11-05-2025,71.0,YES,69.0,Shelf 2
MED2159,Vitamin C,Capsule,402.0,284.11,Caremed Pvt Ltd,23-09-2028,10-08-2025,45.0,YES,253.0,Cold Storage
MED2160,Cetirizine,Syrup,414.0,477.67,Wellness Pharma,04-08-2027,19-08-2025,73.0,NO,300.0,Rack A
MED2161,Azithromycin,Capsule,223.0,314.61,Healthcare Distributors,21-04-2028,10-05-2025,91.0,NO,290.0,Rack A
MED2162,Cetirizine,Tablet,367.0,242.13,Medisupply Co.,03-03-2027,09-12-2025,74.0,YES,0.0,Cold Storage
MED2163,Paracetamol,Injection,434.0,346.27,Apollo Meds,24-02-2028,10-07-2025,29.0,YES,184.0,Shelf 2
MED2164,Omeprazole,Capsule,493.0,153.16,Caremed Pvt Ltd,11-06-2028,16-10-2025,25.0,YES,215.0,Rack B
MED2165,Insulin,Tablet,433.0,378.82,Pharmaplus,28-09-2027,27-07-2025,52.0,YES,32.0,Rack C
MED2166,Vitamin C,Capsule,242.0,403.34,Wellness Pharma,01-07-2028,17-05-2025,86.0,YES,47.0,Rack A
MED2167,Omeprazole,Syrup,244.0,465.84,Pharmaplus,05-05-2028,30-04-2025,49.0,NO,219.0,Shelf 1
MED2169,Metfromin,Capsule,309.0,365.87,Wellness Pharma,26-11-2028,09-07-2025,20.0,NO,230.0,Rack C
MED2170,Vitamin C,Injection,373.0,363.09,Apollo Meds,07-09-2028,15-01-2025,27.0,NO,54.0,Rack A
MED2171,Dolo 650,Tablet,166.0,174.59,Caremed Pvt Ltd,27-01-2028,10-04-2025,34.0,NO,236.0,Rack C
MED2172,Insulin,Syrup,492.0,259.13,Caremed Pvt Ltd,03-06-2029,14-03-2025,92.0,YES,52.0,Rack B
MED2173,Paracetamol,Injection,220.0,115.72,Healthcare Distributors,08-11-2027,26-07-2025,65.0,YES,153.0,Shelf 1
MED2176,Ibuprofen,Injection,484.0,413.19,Pharmaplus,16-05-2028,05-04-2025,94.0,YES,265.0,Cold Storage
MED2177,Azithromycin,Tablet,297.0,456.93,Caremed Pvt Ltd,10-08-2027,19-07-2025,61.0,NO,201.0,Shelf 2
MED2178,Ibuprofen,Syrup,372.0,215.24,Pharmaplus,09-11-2028,18-11-2025,27.0,NO,152.0,Cold Storage
MED2179,Vitamin C,Capsule,485.0,442.92,Pharmaplus,23-11-2028,01-06-2025,40.0,YES,57.0,Rack B
MED2181,Azithromycin,Capsule,380.0,29.24,Caremed Pvt Ltd,12-11-2028,22-12-2025,54.0,YES,171.0,Cold Storage
MED2182,Cetirizine,Injection,219.0,265.65,Pharmaplus,27-03-2027,05-01-2025,26.0,NO,96.0,Shelf 2
MED2183,Paracetamol,Injection,235.0,88.07,Pharmaplus,09-01-2029,20-06-2025,89.0,NO,64.0,Rack B
MED2184,Omeprazole,Tablet,367.0,447.94,Pharmaplus,31-10-2029,20-11-2025,27.0,YES,233.0,Shelf 1
MED2185,Insulin,Syrup,336.0,80.38,Pharmaplus,02-07-2028,09-11-2025,100.0,NO,167.0,Cold Storage
MED2186,Vitamin C,Capsule,266.0,455.47,Medisupply Co.,06-02-2028,15-06-2025,28.0,NO,223.0,Rack C
MED2187,Omeprazole,Syrup,485.0,59.37,Medisupply Co.,19-03-2027,26-05-2025,83.0,NO,299.0,Shelf 1
MED2188,Vitamin C,Capsule,244.0,380.62,Apollo Meds,03-07-2029,07-01-2025,34.0,YES,53.0,Shelf 1
MED2189,Metfromin,Tablet,271.0,147.38,Apollo Meds,16-03-2027,12-10-2025,97.0,NO,218.0,Shelf 2
MED2190,Vitamin C,Injection,460.0,214.02,Wellness Pharma,21-06-2029,01-03-2025,62.0,NO,6.0,Rack C
MED2191,Dolo 650,Capsule,351.0,193.16,Pharmaplus,31-07-2028,28-09-2025,52.0,NO,256.0,Rack A
MED2192,Insulin,Tablet,453.0,54.55,Wellness Pharma,27-09-2028,18-08-2025,45.0,YES,119.0,Shelf 1
MED2193,Paracetamol,Capsule,382.0,128.54,Healthcare Distributors,18-10-2028,22-06-2025,87.0,YES,89.0,Shelf 1
MED2197,Azithromycin,Injection,391.0,183.6,Caremed Pvt Ltd,12-02-2026,06-07-2025,83.0,YES,112.0,Cold Storage
MED2199,Vitamin C,Syrup,429.0,304.02,Wellness Pharma,21-05-2028,07-10-2025,98.0,NO,154.0,Shelf 1
MED2200,Cetirizine,Injection,288.0,37.42,Pharmaplus,25-03-2027,25-05-2025,46.0,NO,292.0,Shelf 2
MED2201,Azithromycin,Injection,368.0,413.74,Pharmaplus,05-04-2029,23-12-2025,98.0,YES,194.0,Rack A
MED2203,Vitamin C,Tablet,484.0,284.22,Healthcare Distributors,04-06-2029,14-10-2025,27.0,YES,4.0,Shelf 1
MED2205,Azithromycin,Capsule,219.0,333.09,Pharmaplus,13-03-2028,24-10-2025,52.0,NO,3.0,Shelf 1
MED2206,Cetirizine,Tablet,333.0,163.48,Pharmaplus,30-04-2026,20-07-2025,22.0,YES,238.0,Rack C
MED2207,Paracetamol,Capsule,240.0,163.59,Apollo Meds,14-05-2026,28-01-2025,18.0,NO,284.0,Shelf 1
MED2208,Omeprazole,Tablet,252.0,493.39,Pharmaplus,21-04-2027,19-04-2025,59.0,NO,75.0,Rack A
MED2209,Insulin,Injection,277.0,70.43,Caremed Pvt Ltd,24-04-2027,04-03-2025,89.0,NO,39.0,Shelf 1
MED2210,Vitamin C,Capsule,416.0,154.71,Healthcare Distributors,26-01-2029,16-01-2025,22.0,NO,194.0,Rack C
MED2212,Azithromycin,Capsule,289.0,250.82,Medisupply Co.,18-08-2029,28-06-2025,11.0,NO,71.0,Rack C
MED2213,Ibuprofen,Syrup,206.0,184.19,Wellness Pharma,08-04-2029,17-11-2025,93.0,NO,192.0,Shelf 2
MED2214,Vitamin C,Capsule,443.0,474.23,Pharmaplus,29-06-2026,18-07-2025,85.0,NO,152.0,Cold Storage
MED2215,Cetirizine,Syrup,202.0,23.69,Healthcare Distributors,09-01-2028,04-06-2025,45.0,YES,130.0,Rack A
MED2217,Cetirizine,Tablet,155.0,378.41,Pharmaplus,09-02-2028,15-09-2025,28.0,NO,234.0,Cold Storage
MED2218,Paracetamol,Capsule,438.0,201.52,Medisupply Co.,20-10-2028,03-05-2025,29.0,YES,229.0,Rack B
MED2220,Insulin,Tablet,226.0,348.14,Healthcare Distributors,28-07-2027,15-10-2025,22.0,NO,294.0,Shelf 2
MED2221,Vitamin C,Capsule,172.0,387.14,Medisupply Co.,07-07-2029,03-09-2025,81.0,YES,146.0,Rack B
MED2222,Omeprazole,Syrup,465.0,366.57,Healthcare Distributors,19-07-2027,26-08-2025,21.0,YES,82.0,Rack A
MED2223,Vitamin C,Syrup,453.0,85.01,Healthcare Distributors,08-08-2029,09-04-2025,57.0,YES,257.0,Shelf 1
MED2224,Metfromin,Capsule,152.0,480.14,Caremed Pvt Ltd,01-05-2027,12-12-2025,20.0,YES,78.0,Rack B
MED2225,Vitamin C,Syrup,430.0,452.95,Pharmaplus,19-09-2026,29-07-2025,81.0,NO,86.0,Rack B
MED2226,Dolo 650,Syrup,400.0,488.45,Pharmaplus,16-11-2028,26-06-2025,87.0,YES,159.0,Shelf 1
MED2227,Insulin,Tablet,312.0,399.32,Wellness Pharma,04-07-2029,01-12-2025,63.0,YES,27.0,Rack C
MED2228,Paracetamol,Tablet,198.0,81.85,Caremed Pvt Ltd,13-11-2028,27-10-2025,100.0,NO,262.0,Shelf 1
MED2229,Metfromin,Tablet,271.0,418.38,Caremed Pvt Ltd,21-09-2028,29-01-2025,72.0,YES,202.0,Rack A
MED2230,Amoxicillin,Syrup,220.0,428.07,Caremed Pvt Ltd,17-11-2027,28-06-2025,46.0,NO,22.0,Rack A
MED2231,Ibuprofen,Tablet,492.0,55.07,Medisupply Co.,11-11-2026,07-08-2025,98.0,NO,248.0,Cold Storage
MED2234,Vitamin C,Tablet,195.0,221.95,Pharmaplus,22-05-2028,31-05-2025,30.0,NO,103.0,Rack C
MED2235,Cetirizine,Capsule,396.0,174.62,Wellness Pharma,20-07-2029,03-03-2025,76.0,NO,30.0,Rack B
MED2237,Cetirizine,Syrup,365.0,457.7,Apollo Meds,16-02-2028,16-02-2025,80.0,YES,214.0,Shelf 2
MED2238,Paracetamol,Capsule,410.0,438.25,Caremed Pvt Ltd,20-05-2026,06-06-2025,84.0,YES,289.0,Cold Storage
MED2239,Omeprazole,Injection,452.0,422.68,Caremed Pvt Ltd,05-08-2027,01-05-2025,37.0,YES,165.0,Rack C
MED2240,Insulin,Capsule,355.0,440.51,Pharmaplus,27-01-2028,09-04-2025,20.0,NO,266.0,Shelf 2
MED2241,Vitamin C,Syrup,260.0,50.3,Medisupply Co.,05-05-2026,02-01-2025,59.0,NO,244.0,Shelf 1
MED2244,Metfromin,Syrup,361.0,405.43,Wellness Pharma,25-11-2027,15-08-2025,35.0,NO,9.0,Shelf 1
MED2246,Dolo 650,Tablet,373.0,275.8,Wellness Pharma,28-01-2027,19-06-2025,98.0,YES,123.0,Shelf 1
MED2247,Insulin,Syrup,223.0,226.7,Wellness Pharma,20-06-2029,09-07-2025,92.0,YES,45.0,Rack A
MED2249,Metfromin,Injection,321.0,33.62,Healthcare Distributors,08-04-2027,20-07-2025,55.0,YES,177.0,Rack B
MED2250,Amoxicillin,Syrup,219.0,13.75,Caremed Pvt Ltd,07-08-2026,20-01-2025,93.0,YES,200.0,Cold Storage
MED2251,Ibuprofen,Syrup,471.0,313.54,Apollo Meds,12-11-2027,24-05-2025,48.0,YES,65.0,Rack B
MED2252,Azithromycin,Tablet,428.0,212.39,Apollo Meds,02-01-2027,04-09-2025,31.0,YES,51.0,Shelf 1
MED2253,Ibuprofen,Syrup,478.0,312.6,Caremed Pvt Ltd,10-02-2027,01-09-2025,98.0,NO,272.0,Rack C
MED2254,Vitamin C,Syrup,412.0,123.36,Apollo Meds,07-03-2029,13-05-2025,48.0,YES,277.0,Shelf 2
MED2255,Cetirizine,Injection,479.0,310.82,Healthcare Distributors,17-11-2026,14-07-2025,56.0,NO,45.0,Cold Storage
MED2256,Azithromycin,Capsule,297.0,241.37,Wellness Pharma,15-12-2028,21-03-2025,48.0,YES,214.0,Cold Storage
MED2257,Cetirizine,Syrup,305.0,395.34,Apollo Meds,07-03-2027,09-12-2025,85.0,YES,30.0,Rack C
MED2258,Paracetamol,Capsule,158.0,345.37,Apollo Meds,14-08-2027,19-06-2025,18.0,YES,80.0,Rack A
MED2259,Omeprazole,Capsule,480.0,195.93,Wellness Pharma,16-08-2027,15-05-2025,28.0,NO,191.0,Rack C
MED2261,Vitamin C,Syrup,406.0,390.6,Healthcare Distributors,20-03-2027,28-03-2025,19.0,YES,95.0,Shelf 2
MED2262,Omeprazole,Syrup,415.0,470.98,Medisupply Co.,06-09-2026,18-11-2025,94.0,NO,70.0,Shelf 2
MED2264,Metfromin,Tablet,328.0,322.92,Medisupply Co.,13-01-2028,01-07-2025,59.0,NO,8.0,Rack A
MED2265,Vitamin C,Tablet,176.0,415.18,Pharmaplus,04-02-2029,17-06-2025,35.0,NO,217.0,Rack A
MED2266,Dolo 650,Tablet,282.0,166.76,Medisupply Co.,23-12-2026,21-09-2025,16.0,YES,121.0,Shelf 1
MED2267,Insulin,Injection,231.0,475.27,Pharmaplus,11-04-2026,19-04-2025,74.0,YES,54.0,Shelf 2
MED2268,Azithromycin,Tablet,402.0,318.63,Apollo Meds,01-04-2029,18-01-2025,78.0,NO,102.0,Cold Storage
MED2270,Vitamin C,Capsule,454.0,455.74,Medisupply Co.,04-02-2027,03-04-2025,91.0,YES,295.0,Shelf 2
MED2272,Azithromycin,Tablet,446.0,410.94,Medisupply Co.,15-11-2028,03-05-2025,24.0,YES,148.0,Rack B
MED2273,Cetirizine,Syrup,350.0,159.41,Healthcare Distributors,25-03-2028,09-09-2025,20.0,NO,214.0,Rack B
MED2274,Paracetamol,Injection,429.0,169.6,Wellness Pharma,29-09-2027,25-08-2025,38.0,YES,160.0,Shelf 2
MED2279,Vitamin C,Capsule,394.0,226.72,Healthcare Distributors,09-04-2027,05-01-2025,77.0,YES,88.0,Rack A
MED2281,Vitamin C,Syrup,493.0,229.51,Apollo Meds,24-03-2028,25-12-2025,75.0,NO,81.0,Shelf 2
MED2282,Dolo 650,Tablet,248.0,159.62,Wellness Pharma,16-02-2029,28-08-2025,91.0,YES,269.0,Cold Storage
MED2283,Insulin,Capsule,445.0,167.24,Medisupply Co.,26-12-2027,17-03-2025,92.0,YES,25.0,Rack A
MED2284,Paracetamol,Capsule,462.0,298.67,Wellness Pharma,21-08-2027,25-08-2025,45.0,YES,132.0,Rack A
MED2285,Metfromin,Capsule,308.0,162.06,Pharmaplus,09-11-2026,28-10-2025,74.0,NO,176.0,Rack C
MED2286,Amoxicillin,Capsule,478.0,142.15,Pharmaplus,24-03-2027,15-08-2025,25.0,YES,207.0,Shelf 2
MED2287,Ibuprofen,Injection,399.0,332.85,Caremed Pvt Ltd,06-02-2027,16-04-2025,80.0,NO,3.0,Shelf 2
MED2288,Azithromycin,Injection,307.0,334.85,Pharmaplus,09-04-2029,14-01-2025,34.0,NO,139.0,Cold Storage
MED2289,Ibuprofen,Syrup,277.0,385.72,Healthcare Distributors,30-03-2027,24-08-2025,47.0,NO,141.0,Shelf 2
MED2291,Cetirizine,Tablet,495.0,109.37,Healthcare Distributors,21-03-2028,25-07-2025,19.0,YES,258.0,Rack C
MED2292,Azithromycin,Syrup,497.0,244.56,Apollo Meds,21-11-2028,06-12-2025,94.0,YES,23.0,Rack B
MED2293,Cetirizine,Syrup,213.0,397.89,Medisupply Co.,10-09-2027,02-04-2025,68.0,YES,221.0,Rack A
MED2294,Paracetamol,Capsule,272.0,389.76,Caremed Pvt Ltd,24-06-2028,13-03-2025,46.0,NO,222.0,Shelf 1
MED2295,Omeprazole,Capsule,184.0,467.57,Apollo Meds,07-08-2028,28-12-2025,41.0,NO,29.0,Rack A
MED2296,Insulin,Injection,470.0,116.01,Pharmaplus,10-11-2027,21-08-2025,92.0,YES,190.0,Cold Storage
MED2297,Vitamin C,Injection,459.0,396.68,Pharmaplus,16-06-2026,23-11-2025,79.0,NO,93.0,Rack B
MED2298,Omeprazole,Tablet,381.0,244.17,Medisupply Co.,11-12-2026,03-01-2025,40.0,NO,248.0,Shelf 1
MED2300,Metfromin,Syrup,228.0,127.8,Healthcare Distributors,11-05-2027,21-09-2025,100.0,NO,255.0,Shelf 2
MED2301,Azithromycin,Injection,257.0,218.63,Apollo Meds,18-08-2027,24-05-2025,13.0,NO,189.0,Shelf 2
MED2302,Ibuprofen,Injection,379.0,210.6,Apollo Meds,25-01-2029,28-01-2025,16.0,NO,234.0,Rack A
MED2304,Cetirizine,Syrup,229.0,262.59,Medisupply Co.,07-05-2026,18-10-2025,68.0,YES,199.0,Rack C
MED2305,Azithromycin,Capsule,481.0,395.33,Caremed Pvt Ltd,14-11-2026,20-02-2025,37.0,NO,276.0,Shelf 2
MED2306,Cetirizine,Tablet,176.0,309.93,Medisupply Co.,05-04-2027,20-01-2025,91.0,YES,166.0,Shelf 2
MED2307,Paracetamol,Capsule,419.0,401.6,Healthcare Distributors,06-08-2028,04-04-2025,37.0,NO,222.0,Shelf 1
MED2308,Omeprazole,Tablet,488.0,13.71,Pharmaplus,08-04-2027,12-10-2025,95.0,NO,6.0,Shelf 1
MED2309,Insulin,Injection,357.0,24.3,Wellness Pharma,05-09-2028,11-07-2025,84.0,NO,230.0,Rack A
MED2311,Omeprazole,Injection,216.0,150.87,Healthcare Distributors,16-02-2029,15-03-2025,85.0,YES,113.0,Rack B
MED2313,Metformin,Syrup,490.0,198.91,Medisupply Co.,16-09-2027,16-06-2025,12.0,NO,42.0,Rack A
MED2314,Vitamin C,Capsule,238.0,406.12,Wellness Pharma,27-06-2026,28-06-2025,22.0,YES,245.0,Rack A
MED2315,Cetirizine,Syrup,483.0,82.55,Medisupply Co.,08-01-2027,26-03-2025,29.0,NO,165.0,Shelf 1
MED2317,Paracetamol,Tablet,235.0,265.63,Caremed Pvt Ltd,14-04-2029,13-07-2025,76.0,YES,207.0,Rack B
MED2318,Dolo 650,Capsule,164.0,168.56,Medisupply Co.,25-08-2026,23-06-2025,74.0,YES,90.0,Rack B
MED2320,Paracetamol,Tablet,276.0,392.91,Healthcare Distributors,04-09-2026,22-10-2025,15.0,YES,243.0,Cold Storage
MED2321,Azithromycin,Capsule,252.0,414.68,Healthcare Distributors,11-08-2028,08-03-2025,51.0,NO,220.0,Rack B
MED2323,Paracetamol,Syrup,391.0,56.4,Apollo Meds,07-03-2028,19-11-2025,55.0,YES,280.0,Shelf 1
MED2324,Cetirizine,Capsule,371.0,181.26,Wellness Pharma,21-02-2028,02-02-2025,56.0,YES,182.0,Shelf 2
MED2326,Vitamin C,Syrup,306.0,445.63,Medisupply Co.,03-10-2028,13-12-2025,24.0,NO,190.0,Shelf 1
MED2327,Paracetamol,Tablet,288.0,201.18,Healthcare Distributors,10-02-2026,19-05-2025,58.0,NO,21.0,Cold Storage
MED2328,Insulin,Tablet,489.0,416.12,Wellness Pharma,25-03-2029,02-01-2025,66.0,NO,190.0,Cold Storage
MED2329,Omeprazole,Tablet,217.0,334.6,Pharmaplus,09-10-2027,01-11-2025,93.0,YES,207.0,Cold Storage
MED2333,Paracetamol,Syrup,380.0,63.96,Wellness Pharma,02-09-2027,26-05-2025,36.0,YES,270.0,Rack A
MED2335,Paracetamol,Capsule,333.0,38.12,Wellness Pharma,13-12-2027,23-04-2025,55.0,YES,237.0,Shelf 2
MED2336,Azithromycin,Tablet,237.0,377.5,Apollo Meds,09-11-2027,26-12-2025,73.0,NO,1.0,Rack B
MED2337,Vitamin C,Syrup,423.0,173.54,Wellness Pharma,06-06-2029,23-12-2025,62.0,YES,294.0,Shelf 1
MED2339,Azithromycin,Injection,424.0,479.94,Pharmaplus,29-11-2026,04-05-2025,48.0,NO,247.0,Rack A
MED2342,Dolo 650,Syrup,448.0,385.41,Healthcare Distributors,07-03-2028,21-11-2025,15.0,NO,233.0,Shelf 2
MED2343,Amoxicillin,Tablet,425.0,303.12,Caremed Pvt Ltd,08-04-2028,09-02-2025,60.0,YES,137.0,Shelf 2
MED2344,Omeprazole,Syrup,412.0,162.51,Healthcare Distributors,01-03-2029,21-04-2025,21.0,NO,206.0,Rack C
MED2346,Ibuprofen,Tablet,177.0,419.58,Healthcare Distributors,09-10-2027,19-11-2025,33.0,YES,282.0,Rack A
MED2347,Insulin,Syrup,325.0,396.93,Medisupply Co.,10-11-2026,14-09-2025,79.0,NO,179.0,Rack C
MED2349,Metformin,Injection,400.0,399.28,Apollo Meds,09-01-2029,12-07-2025,74.0,NO,142.0,Shelf 2
MED2350,Metformin,Syrup,281.0,392.23,Healthcare Distributors,21-12-2028,23-01-2025,97.0,NO,22.0,Rack C
MED2352,Amoxicillin,Tablet,225.0,242.1,Apollo Meds,17-07-2028,22-02-2025,15.0,NO,152.0,Cold Storage
MED2353,Azithromycin,Syrup,469.0,192.77,Apollo Meds,05-03-2027,13-02-2025,88.0,YES,145.0,Rack A
MED2354,Cetirizine,Syrup,340.0,236.41,Apollo Meds,23-06-2028,21-11-2025,45.0,NO,196.0,Shelf 2
MED2355,Omeprazole,Injection,406.0,487.91,Caremed Pvt Ltd,21-02-2029,04-12-2025,26.0,YES,123.0,Rack A
MED2356,Insulin,Capsule,352.0,162.07,Healthcare Distributors,20-08-2026,10-11-2025,34.0,YES,157.0,Shelf 1
MED2357,Paracetamol,Syrup,440.0,412.15,Wellness Pharma,04-04-2028,12-06-2025,91.0,NO,252.0,Rack C
MED2358,Metformin,Capsule,240.0,120.92,Caremed Pvt Ltd,04-04-2026,08-01-2025,16.0,YES,54.0,Cold Storage
MED2359,Dolo 650,Capsule,278.0,11.37,Wellness Pharma,11-03-2027,04-03-2025,52.0,NO,198.0,Rack B
MED2362,Cetirizine,Syrup,324.0,170.2,Wellness Pharma,11-07-2027,30-12-2025,14.0,YES,229.0,Shelf 1
MED2363,Metformin,Tablet,441.0,260.04,Healthcare Distributors,11-08-2026,20-05-2025,67.0,NO,207.0,Rack A
MED2364,Cetirizine,Tablet,336.0,403.08,Wellness Pharma,25-11-2026,20-07-2025,36.0,YES,273.0,Shelf 2
MED2365,Paracetamol,Tablet,193.0,336.56,Caremed Pvt Ltd,28-11-2028,24-05-2025,98.0,NO,133.0,Cold Storage
MED2366,Cetirizine,Tablet,339.0,79.74,Wellness Pharma,17-02-2028,15-08-2025,67.0,NO,129.0,Rack C
