Medicine_ID,Medicine_Name,Category,Stock_Quantity,Price_per_unit,Supplier_Name,Expiry_Date,Purchase_Date,Reorder_Level,Prescription_Required,Units_Sold,Storage_Location,days_to_expiry,Status
MED767,Insulin,Injection,890.0,188.97,Wellness Pharma,2026-05-06,08-09-2025,40.0,Yes,118.0,Shelf 1,-16.0,Expired
MED768,Azithromycin,Tablet,654.0,149.75,Pharmaplus,2026-08-10,17-01-2025,81.0,Yes,133.0,Rack C,80.0,Warning
MED769,Ibuprofen,Tablet,342.0,385.17,Caremed Pvt Ltd,2028-01-21,07-07-2025,17.0,Yes,46.0,Rack B,609.0,Safe
MED770,Vitamin C,Capsule,312.0,302.24,Caremed Pvt Ltd,2028-07-10,14-03-2025,76.0,Yes,259.0,Cold Storage,780.0,Safe
MED771,Cetirizine,Syrup,76.0,475.28,Apollo Meds,2029-05-02,12-07-2025,41.0,Yes,116.0,Shelf 2,1076.0,Safe
MED772,Azithromycin,Tablet,423.0,264.05,Wellness Pharma,2029-11-02,26-05-2025,41.0,No,222.0,Shelf 2,1260.0,Safe
MED773,Cetirizine,Syrup,123.0,268.3,Medisupply Co.,2028-01-10,24-11-2025,29.0,Yes,256.0,Shelf 2,598.0,Safe
MED774,Paracetamol,Injection,88.0,421.31,Medisupply Co.,2028-06-20,05-01-2025,95.0,Yes,173.0,Rack C,760.0,Safe
MED775,Omeprazole,Syrup,11.0,422.79,Apollo Meds,2027-06-13,19-12-2025,63.0,Yes,61.0,Shelf 2,387.0,Safe
MED776,Insulin,Capsule,10.0,329.11,Apollo Meds,2026-11-15,20-03-2025,67.0,Yes,136.0,Rack A,177.0,Safe
MED777,Vitamin C,Capsule,99.0,366.16,Apollo Meds,2029-04-05,15-10-2025,40.0,Yes,0.0,Shelf 2,1049.0,Safe
MED778,Omeprazole,Syrup,123.0,413.1,Pharmaplus,2028-07-06,22-11-2025,18.0,No,77.0,Shelf 2,776.0,Safe
MED779,Vitamin C,Capsule,835.0,262.15,Healthcare Distributors,2026-09-02,06-12-2025,30.0,Yes,275.0,Shelf 1,103.0,Safe
MED780,Metfromin,Tablet,537.0,264.66,Caremed Pvt Ltd,2028-10-25,26-06-2025,89.0,Yes,9.0,Shelf 2,887.0,Safe
MED781,Vitamin C,Syrup,76.0,73.26,Medisupply Co.,2027-09-06,24-11-2025,77.0,Yes,25.0,Cold Storage,472.0,Safe
MED782,Dolo 654,Tablet,63.0,484.66,Pharmaplus,2028-09-04,12-08-2025,38.0,Yes,147.0,Shelf 2,836.0,Safe
MED783,Insulin,Capsule,87.0,275.68,Medisupply Co.,2028-06-09,26-08-2025,11.0,No,6.0,Shelf 2,749.0,Safe
MED784,Paracetamol,Capsule,55.0,12.74,Apollo Meds,2028-08-01,22-08-2025,26.0,No,134.0,Rack B,802.0,Safe
MED785,Metfromin,Capsule,33.0,59.15,Caremed Pvt Ltd,2029-06-03,23-01-2025,91.0,Yes,188.0,Shelf 1,1108.0,Safe
MED786,Amoxicillin,Capsule,87.0,439.07,Healthcare Distributors,2028-11-26,21-07-2025,98.0,Yes,89.0,Rack C,919.0,Safe
MED787,Ibuprofen,Injection,334.0,110.42,Caremed Pvt Ltd,2029-08-15,09-11-2025,67.0,Yes,105.0,Rack B,1181.0,Safe
MED788,Azithromycin,Injection,766.0,58.36,Pharmaplus,2029-06-19,14-09-2025,29.0,Yes,38.0,Rack C,1124.0,Safe
MED789,Ibuprofen,Syrup,43.0,140.94,Pharmaplus,2027-07-10,04-10-2025,30.0,No,228.0,Rack B,414.0,Safe
MED790,Vitamin C,Injection,234.0,339.62,Caremed Pvt Ltd,2029-10-05,27-11-2025,51.0,No,255.0,Shelf 1,1232.0,Safe
MED791,Cetirizine,Tablet,12.0,77.42,Healthcare Distributors,2028-07-12,09-11-2025,76.0,Yes,175.0,Rack C,782.0,Safe
MED792,Azithromycin,Syrup,75.0,139.6,Healthcare Distributors,2028-02-13,14-01-2025,58.0,No,0.0,Shelf 1,632.0,Safe
MED793,Cetirizine,Syrup,421.0,389.84,Caremed Pvt Ltd,2026-11-20,25-07-2025,41.0,No,276.0,Rack B,182.0,Safe
MED794,Paracetamol,Capsule,535.0,494.12,Caremed Pvt Ltd,2027-10-04,24-08-2025,74.0,No,276.0,Rack C,500.0,Safe
MED795,Omeprazole,Capsule,235.0,312.14,Wellness Pharma,2027-05-07,01-05-2025,46.0,Yes,97.0,Rack B,350.0,Safe
MED796,Insulin,Injection,43.0,256.27,Wellness Pharma,2029-04-21,09-01-2025,91.0,No,300.0,Shelf 1,1065.0,Safe
MED797,Vitamin C,Injection,242.0,329.01,Wellness Pharma,2027-07-23,24-05-2025,10.0,Yes,112.0,Cold Storage,427.0,Safe
MED798,Omeprazole,Tablet,121.0,497.2,Healthcare Distributors,2026-09-19,28-04-2025,38.0,Yes,81.0,Rack C,120.0,Safe
MED799,Vitamin C,Tablet,53.0,79.28,Apollo Meds,2028-01-08,07-09-2025,33.0,Yes,219.0,Rack A,596.0,Safe
MED800,Metfromin,Syrup,246.0,397.89,Medisupply Co.,2029-06-01,26-05-2025,75.0,Yes,61.0,Shelf 2,1106.0,Safe
MED801,Azithromycin,Injection,35.0,296.71,Apollo Meds,2028-03-01,10-11-2025,71.0,No,259.0,Rack A,649.0,Safe
MED802,Ibuprofen,Injection,235.0,292.74,Apollo Meds,2028-11-15,17-07-2025,18.0,No,64.0,Shelf 2,908.0,Safe
MED803,Vitamin C,Tablet,644.0,71.54,Apollo Meds,2026-06-11,16-03-2025,17.0,No,198.0,Shelf 1,20.0,Critical
MED804,Cetirizine,Syrup,232.0,357.97,Medisupply Co.,2028-06-14,04-04-2025,29.0,No,198.0,Shelf 2,754.0,Safe
MED805,Azithromycin,Capsule,452.7,21.72,Wellness Pharma,2026-12-05,31-12-2025,44.0,No,215.0,Cold Storage,197.0,Safe
MED806,Cetirizine,Syrup,510.8,467.0,Caremed Pvt Ltd,2026-07-03,18-03-2025,79.0,Yes,151.0,Rack C,42.0,Warning
MED807,Paracetamol,Capsule,568.9,172.24,Healthcare Distributors,2027-05-15,12-03-2025,30.0,No,266.0,Shelf 2,358.0,Safe
MED808,Omeprazole,Tablet,627.0,263.47,Medisupply Co.,2028-05-20,13-07-2025,71.0,No,125.0,Cold Storage,729.0,Safe
MED809,Insulin,Injection,685.1,155.35,Caremed Pvt Ltd,2029-02-18,21-06-2025,59.0,No,82.0,Cold Storage,1003.0,Safe
MED810,Vitamin C,Capsule,743.2,343.77,Caremed Pvt Ltd,2026-03-03,20-05-2025,63.0,No,289.0,Shelf 2,-80.0,Expired
MED811,Omeprazole,Tablet,801.3,218.54,Apollo Meds,2029-06-14,15-02-2025,16.0,Yes,149.0,Rack A,1119.0,Safe
MED812,Vitamin C,Capsule,859.4,140.31,Medisupply Co.,2028-08-15,14-12-2025,37.0,No,181.0,Rack C,816.0,Safe
MED813,Metformin,Syrup,917.5,453.96,Caremed Pvt Ltd,2028-07-05,21-12-2025,29.0,No,263.0,Shelf 1,775.0,Safe
MED814,Vitamin C,Capsule,975.6,205.68,Medisupply Co.,2027-02-09,03-12-2025,37.0,No,106.0,Rack B,263.0,Safe
MED815,Cetirizine,Capsule,1033.7,296.02,Pharmaplus,2027-07-04,16-06-2025,99.0,Yes,286.0,Rack A,408.0,Safe
MED816,Paracetamol,Injection,1091.8,14.9,Wellness Pharma,2028-12-26,07-03-2025,88.0,Yes,45.0,Rack B,949.0,Safe
MED817,Paracetamol,Tablet,1149.9,329.79,Pharmaplus,2027-03-04,18-05-2025,18.0,No,178.0,Rack C,286.0,Safe
MED818,Dolo 652,Syrup,76.0,150.24,Pharmaplus,2027-11-02,28-08-2025,46.0,No,70.0,Rack C,529.0,Safe
MED819,Omeprazole,Injection,24.0,228.83,Healthcare Distributors,2028-04-01,29-03-2025,34.0,No,179.0,Rack A,680.0,Safe
MED820,Paracetamol,Tablet,754.0,17.5,Pharmaplus,2026-07-30,21-06-2025,57.0,Yes,225.0,Rack B,69.0,Warning
MED821,Azithromycin,Injection,35.0,21.69,Wellness Pharma,2028-11-25,29-01-2025,85.0,No,44.0,Cold Storage,918.0,Safe
MED822,Azithromycin,Injection,753.0,430.73,Pharmaplus,2026-10-02,22-07-2025,64.0,Yes,64.0,Rack A,133.0,Safe
MED823,Paracetamol,Tablet,32.0,77.12,Healthcare Distributors,2027-03-29,20-01-2025,55.0,No,22.0,Shelf 2,311.0,Safe
MED824,Cetirizine,Syrup,534.0,493.26,Apollo Meds,2027-09-14,07-09-2025,62.0,No,235.0,Rack C,480.0,Safe
MED825,Insulin,Capsule,35.0,333.37,Caremed Pvt Ltd,2026-11-23,31-10-2025,26.0,Yes,29.0,Rack B,185.0,Safe
MED826,Vitamin C,Syrup,85.0,229.65,Healthcare Distributors,2026-06-13,10-04-2025,31.0,No,65.0,Rack C,22.0,Critical
MED827,Paracetamol,Capsule,73.0,432.99,Pharmaplus,2029-07-08,04-01-2025,18.0,Yes,246.0,Shelf 1,1143.0,Safe
MED828,Insulin,Injection,854.0,134.03,Caremed Pvt Ltd,2027-05-28,25-12-2025,15.0,No,48.0,Shelf 1,371.0,Safe
MED829,Omeprazole,Injection,86.0,222.74,Healthcare Distributors,2027-08-28,15-06-2025,73.0,No,291.0,Shelf 2,463.0,Safe
MED830,Cetirizine,Tablet,57.0,451.63,Pharmaplus,2027-05-23,23-12-2025,64.0,Yes,181.0,Shelf 2,366.0,Safe
MED831,Metformin,Syrup,243.0,307.96,Medisupply Co.,2026-10-17,30-05-2025,39.0,Yes,154.0,Cold Storage,148.0,Safe
MED832,Amoxicillin,Capsule,743.0,45.47,Apollo Meds,2029-06-20,08-10-2025,29.0,Yes,201.0,Shelf 2,1125.0,Safe
MED833,Paracetamol,Syrup,75.0,72.34,Pharmaplus,2028-01-23,10-09-2025,91.0,Yes,38.0,Shelf 1,611.0,Safe
MED834,Paracetamol,Capsule,86.0,99.94,Caremed Pvt Ltd,2026-09-25,30-06-2025,98.0,No,159.0,Rack A,126.0,Safe
MED835,Paracetamol,Tablet,13.0,30.52,Healthcare Distributors,2027-01-08,08-06-2025,18.0,No,235.0,Rack C,231.0,Safe
MED836,Azithromycin,Injection,35.0,368.39,Healthcare Distributors,2028-08-20,10-07-2025,81.0,Yes,151.0,Shelf 1,821.0,Safe
MED837,Vitamin C,Capsule,84.0,468.96,Healthcare Distributors,2027-11-19,20-01-2025,62.0,Yes,77.0,Rack A,546.0,Safe
MED838,Insulin,Tablet,463.0,316.08,Healthcare Distributors,2029-04-17,02-11-2025,18.0,Yes,70.0,Rack B,1061.0,Safe
MED839,Azithromycin,Capsule,74.0,99.48,Caremed Pvt Ltd,2029-02-08,20-12-2025,35.0,No,17.0,Rack B,993.0,Safe
MED840,Azithromycin,Syrup,234.0,266.97,Medisupply Co.,2027-06-28,06-06-2025,60.0,Yes,12.0,Cold Storage,402.0,Safe
MED841,Dolo 650,Capsule,674.0,337.16,Healthcare Distributors,2026-12-05,11-11-2025,77.0,No,159.0,Rack B,197.0,Safe
MED842,Dolo 650,Capsule,89.0,60.52,Pharmaplus,2027-10-24,02-07-2025,93.0,No,282.0,Rack B,520.0,Safe
MED843,Amoxicillin,Injection,21.0,310.25,Pharmaplus,2028-09-13,06-02-2025,33.0,No,99.0,Rack C,845.0,Safe
MED844,Omeprazole,Tablet,13.0,495.96,Caremed Pvt Ltd,2026-10-31,07-01-2025,93.0,No,33.0,Cold Storage,162.0,Safe
MED845,Insulin,Syrup,33.0,103.61,Healthcare Distributors,2027-06-10,20-08-2025,97.0,Yes,228.0,Cold Storage,384.0,Safe
MED846,Ibuprofen,Injection,311.0,55.92,Healthcare Distributors,2028-06-28,25-05-2025,71.0,Yes,243.0,Shelf 1,768.0,Safe
MED847,Insulin,Tablet,900.0,154.78,Pharmaplus,2029-01-10,22-08-2025,66.0,No,232.0,Rack B,964.0,Safe
MED848,Metformin,Injection,422.0,273.69,Healthcare Distributors,2026-06-29,12-06-2025,69.0,Yes,204.0,Shelf 2,38.0,Warning
MED849,Metformin,Injection,423.0,44.33,Wellness Pharma,2028-09-27,14-05-2025,51.0,Yes,2.0,Rack B,859.0,Safe
MED850,Metformin,Tablet,244.0,417.11,Healthcare Distributors,2029-02-23,05-05-2025,38.0,Yes,131.0,Rack C,1008.0,Safe
MED851,Paracetamol,Syrup,22.0,358.42,Caremed Pvt Ltd,2029-01-10,16-10-2025,73.0,Yes,255.0,Shelf 2,964.0,Safe
MED852,Amoxicillin,Capsule,24.0,199.97,Pharmaplus,2029-01-29,04-10-2025,33.0,Yes,132.0,Cold Storage,983.0,Safe
MED853,Azithromycin,Syrup,243.0,107.96,Apollo Meds,2028-04-27,15-05-2025,26.0,No,104.0,Shelf 1,706.0,Safe
MED854,Cetirizine,Capsule,352.0,185.91,Healthcare Distributors,2028-11-20,27-07-2025,81.0,No,273.0,Shelf 2,913.0,Safe
MED855,Omeprazole,Injection,523.0,276.83,Caremed Pvt Ltd,2029-03-03,29-07-2025,40.0,No,144.0,Rack A,1016.0,Safe
MED856,Insulin,Injection,856.0,274.94,Pharmaplus,2028-12-06,18-06-2025,22.0,No,141.0,Rack C,929.0,Safe
MED857,Paracetamol,Tablet,373.0,333.94,Healthcare Distributors,2029-06-27,13-04-2025,87.0,No,70.0,Shelf 2,1132.0,Safe
MED858,Metformin,Syrup,12.0,377.41,Healthcare Distributors,2026-12-30,28-07-2025,10.0,Yes,85.0,Rack C,222.0,Safe
MED859,Dolo 652,Capsule,131.0,263.01,Pharmaplus,2029-01-08,04-01-2025,43.0,Yes,288.0,Shelf 2,962.0,Safe
MED860,Metformin,Syrup,467.0,203.02,Caremed Pvt Ltd,2026-12-12,26-11-2025,42.0,No,193.0,Rack A,204.0,Safe
MED861,Vitamin C,Capsule,229.0,328.09,Caremed Pvt Ltd,2029-04-13,08-10-2025,57.0,Yes,286.0,Rack A,1057.0,Safe
MED862,Cetirizine,Tablet,110.0,283.95,Medisupply Co.,2028-01-19,06-11-2025,32.0,Yes,271.0,Rack C,607.0,Safe
MED863,Metformin,Injection,487.0,431.65,Medisupply Co.,2026-08-18,25-11-2025,87.0,Yes,180.0,Cold Storage,88.0,Warning
MED864,Cetirizine,Capsule,489.0,316.24,Pharmaplus,2028-10-18,16-05-2025,62.0,No,211.0,Rack C,880.0,Safe
MED865,Paracetamol,Tablet,419.0,49.48,Medisupply Co.,2028-07-19,06-08-2025,13.0,No,174.0,Rack C,789.0,Safe
MED866,Cetirizine,Capsule,240.0,281.88,Wellness Pharma,2028-05-19,27-01-2025,74.0,No,143.0,Shelf 2,728.0,Safe
MED867,Vitamin C,Syrup,408.0,118.83,Pharmaplus,2026-12-09,05-09-2025,12.0,Yes,160.0,Shelf 1,201.0,Safe
MED868,Amoxicillin,Capsule,98.0,267.63,Healthcare Distributors,2028-08-18,16-04-2025,28.0,Yes,199.0,Shelf 2,819.0,Safe
MED869,Insulin,Capsule,73.0,106.06,Wellness Pharma,2026-11-17,15-02-2025,62.0,Yes,137.0,Shelf 1,179.0,Safe
MED870,Azithromycin,Injection,210.0,86.84,Pharmaplus,2029-08-29,31-08-2025,16.0,Yes,69.0,Rack B,1195.0,Safe
MED871,Omeprazole,Tablet,41.0,359.12,Caremed Pvt Ltd,2028-02-24,22-10-2025,97.0,Yes,213.0,Cold Storage,643.0,Safe
MED872,Azithromycin,Syrup,367.0,253.83,Caremed Pvt Ltd,2029-04-11,14-11-2025,36.0,No,112.0,Shelf 2,1055.0,Safe
MED873,Ibuprofen,Injection,435.0,186.13,Healthcare Distributors,2029-09-28,27-08-2025,17.0,No,7.0,Rack A,1225.0,Safe
MED874,Paracetamol,Tablet,180.0,230.54,Healthcare Distributors,2026-08-21,07-10-2025,30.0,No,149.0,Shelf 1,91.0,Safe
MED875,Vitamin C,Injection,36.0,447.17,Wellness Pharma,2029-06-03,17-05-2025,94.0,Yes,162.0,Rack A,1108.0,Safe
MED876,Paracetamol,Injection,229.0,101.41,Wellness Pharma,2028-12-27,22-06-2025,39.0,No,255.0,Shelf 1,950.0,Safe
MED877,Dolo 652,Tablet,343.0,305.25,Apollo Meds,2029-01-12,01-11-2025,87.0,No,202.0,Shelf 1,966.0,Safe
MED878,Vitamin C,Syrup,248.0,36.33,Caremed Pvt Ltd,2029-07-21,11-09-2025,89.0,No,27.0,Rack B,1156.0,Safe
MED879,Azithromycin,Capsule,843.0,270.8,Caremed Pvt Ltd,2029-02-28,23-12-2025,25.0,Yes,58.0,Rack A,1013.0,Safe
MED880,Paracetamol,Syrup,23.0,302.05,Wellness Pharma,2028-01-24,09-11-2025,36.0,Yes,285.0,Rack B,612.0,Safe
MED881,Azithromycin,Capsule,64.0,230.68,Pharmaplus,2026-09-02,01-04-2025,76.0,No,52.0,Rack C,103.0,Safe
MED882,Insulin,Injection,132.0,140.17,Pharmaplus,2027-09-24,22-08-2025,43.0,No,298.0,Cold Storage,490.0,Safe
MED883,Vitamin C,Injection,923.0,114.09,Pharmaplus,2028-02-10,05-01-2025,56.0,Yes,94.0,Shelf 2,629.0,Safe
MED884,Cetirizine,Tablet,24.0,209.41,Wellness Pharma,2029-02-16,22-12-2025,77.0,No,208.0,Rack B,1001.0,Safe
MED885,Azithromycin,Syrup,922.0,369.45,Wellness Pharma,2027-08-02,30-03-2025,92.0,Yes,236.0,Rack C,437.0,Safe
MED886,Insulin,Capsule,213.0,415.54,Caremed Pvt Ltd,2026-08-14,27-04-2025,88.0,No,54.0,Rack C,84.0,Warning
MED887,Omeprazole,Syrup,53.0,102.6,Caremed Pvt Ltd,2027-10-11,31-01-2025,90.0,No,76.0,Shelf 2,507.0,Safe
MED888,Omeprazole,Capsule,74.0,451.01,Medisupply Co.,2027-05-22,22-12-2025,43.0,No,190.0,Shelf 1,365.0,Safe
MED889,Amoxicillin,Tablet,134.0,103.18,Medisupply Co.,2026-10-04,01-01-2026,82.0,No,56.0,Shelf 2,135.0,Safe
MED890,Azithromycin,Injection,642.0,432.86,Pharmaplus,2027-05-19,10-07-2025,33.0,No,75.0,Shelf 2,362.0,Safe
MED891,Insulin,Capsule,757.0,184.78,Medisupply Co.,2028-04-06,15-02-2025,83.0,Yes,223.0,Cold Storage,685.0,Safe
MED892,Metformin,Tablet,123.0,432.79,Medisupply Co.,2027-10-29,06-05-2025,15.0,No,259.0,Shelf 1,525.0,Safe
MED893,Insulin,Capsule,21.0,483.93,Healthcare Distributors,2028-11-26,04-11-2025,50.0,Yes,225.0,Shelf 2,919.0,Safe
MED894,Dolo 652,Syrup,865.0,76.41,Apollo Meds,2028-02-25,10-03-2025,54.0,Yes,190.0,Rack A,644.0,Safe
MED895,Ibuprofen,Capsule,13.0,381.31,Caremed Pvt Ltd,2028-02-18,30-05-2025,26.0,Yes,73.0,Rack B,637.0,Safe
MED896,Ibuprofen,Capsule,75.0,244.92,Healthcare Distributors,2027-11-10,13-04-2025,69.0,No,82.0,Cold Storage,537.0,Safe
MED897,Metformin,Injection,242.0,15.5,Caremed Pvt Ltd,2028-11-19,04-10-2025,83.0,Yes,185.0,Rack A,912.0,Safe
MED898,Dolo 650,Tablet,756.0,310.11,Wellness Pharma,2029-04-02,21-01-2025,60.0,Yes,190.0,Rack B,1046.0,Safe
MED899,Dolo 650,Syrup,24.0,441.94,Wellness Pharma,2027-02-03,01-07-2025,11.0,No,40.0,Shelf 2,257.0,Safe
MED900,Cetirizine,Injection,543.0,354.36,Apollo Meds,2027-11-09,23-08-2025,67.0,Yes,103.0,Shelf 1,536.0,Safe
MED901,Azithromycin,Injection,132.0,24.69,Medisupply Co.,2026-03-05,05-08-2025,34.0,No,270.0,Shelf 2,-78.0,Expired
MED902,Ibuprofen,Injection,127.0,290.96,Apollo Meds,2027-06-19,05-02-2025,82.0,Yes,209.0,Cold Storage,393.0,Safe
MED903,Vitamin C,Tablet,154.0,307.75,Pharmaplus,2028-02-29,20-08-2025,89.0,Yes,14.0,Shelf 1,648.0,Safe
MED904,Cetirizine,Syrup,242.0,181.76,Caremed Pvt Ltd,2028-09-08,25-08-2025,32.0,Yes,133.0,Rack C,840.0,Safe
MED905,Azithromycin,Capsule,432.0,460.02,Wellness Pharma,2026-06-03,14-12-2025,18.0,No,139.0,Rack B,12.0,Critical
MED906,Cetirizine,Syrup,12.0,263.79,Healthcare Distributors,2027-07-04,13-02-2025,40.0,No,80.0,Rack B,408.0,Safe
MED907,Paracetamol,Capsule,42.0,413.86,Wellness Pharma,2029-06-11,07-09-2025,63.0,No,119.0,Cold Storage,1116.0,Safe
MED908,Omeprazole,Tablet,75.0,71.71,Wellness Pharma,2026-12-25,12-12-2025,72.0,Yes,67.0,Shelf 2,217.0,Safe
MED909,Insulin,Injection,235.0,25.59,Apollo Meds,2027-05-07,10-08-2025,38.0,Yes,132.0,Rack C,350.0,Safe
MED910,Vitamin C,Capsule,235.0,112.15,Medisupply Co.,2026-07-14,14-05-2025,78.0,Yes,2.0,Shelf 2,53.0,Warning
MED911,Omeprazole,Tablet,856.0,494.01,Wellness Pharma,2028-01-02,08-05-2025,99.0,No,225.0,Rack C,590.0,Safe
MED912,Vitamin C,Capsule,124.0,198.53,Medisupply Co.,2027-02-14,31-12-2025,52.0,Yes,123.0,Shelf 2,268.0,Safe
MED913,Metfromin,Syrup,21.0,195.19,Apollo Meds,2028-08-29,31-07-2025,61.0,No,94.0,Shelf 2,830.0,Safe
MED914,Vitamin C,Capsule,64.0,384.28,Medisupply Co.,2028-12-01,14-08-2025,87.0,No,199.0,Shelf 1,924.0,Safe
MED915,Dolo 653,Capsule,42.0,129.83,Wellness Pharma,2028-04-26,12-04-2025,76.0,No,197.0,Rack A,705.0,Safe
MED916,Insulin,Injection,642.0,296.53,Pharmaplus,2027-02-03,07-02-2025,95.0,No,247.0,Rack B,257.0,Safe
MED917,Paracetamol,Tablet,674.0,16.34,Caremed Pvt Ltd,2026-06-16,20-09-2025,95.0,Yes,73.0,Shelf 2,25.0,Critical
MED918,Metfromin,Syrup,532.0,205.46,Pharmaplus,2026-12-31,06-01-2025,82.0,Yes,233.0,Shelf 1,223.0,Safe
MED919,Amoxicillin,Injection,124.0,332.02,Caremed Pvt Ltd,2027-02-11,04-09-2025,56.0,Yes,163.0,Rack B,265.0,Safe
MED920,Ibuprofen,Tablet,345.0,314.3,Pharmaplus,2027-01-20,28-11-2025,72.0,Yes,170.0,Rack A,243.0,Safe
MED921,Azithromycin,Injection,422.0,31.83,Healthcare Distributors,2028-08-24,15-07-2025,80.0,Yes,263.0,Cold Storage,825.0,Safe
MED922,Ibuprofen,Injection,464.0,201.64,Healthcare Distributors,2029-04-13,27-11-2025,42.0,Yes,242.0,Rack A,1057.0,Safe
MED923,Vitamin C,Tablet,745.0,187.97,Pharmaplus,2029-09-07,14-04-2025,85.0,No,96.0,Rack B,1204.0,Safe
MED924,Cetirizine,Syrup,535.0,125.82,Wellness Pharma,2027-10-11,27-10-2025,86.0,No,117.0,Shelf 2,507.0,Safe
MED925,Azithromycin,Capsule,235.0,99.44,Medisupply Co.,2028-01-03,15-11-2025,46.0,Yes,81.0,Rack C,591.0,Safe
MED926,Cetirizine,Syrup,12.0,407.25,Wellness Pharma,2026-10-07,15-08-2025,81.0,Yes,93.0,Cold Storage,138.0,Safe
MED927,Paracetamol,Capsule,75.0,246.25,Caremed Pvt Ltd,2026-09-18,21-03-2025,36.0,No,220.0,Rack A,119.0,Safe
MED928,Omeprazole,Injection,421.0,437.54,Medisupply Co.,2028-01-21,19-07-2025,19.0,Yes,200.0,Rack A,609.0,Safe
MED929,Insulin,Injection,535.0,211.99,Wellness Pharma,2028-02-05,31-08-2025,73.0,No,208.0,Rack B,624.0,Safe
MED930,Vitamin C,Tablet,235.0,369.69,Wellness Pharma,2027-06-10,20-05-2025,71.0,Yes,205.0,Cold Storage,384.0,Safe
MED931,Omeprazole,Syrup,43.0,313.97,Healthcare Distributors,2026-08-26,23-09-2025,42.0,No,13.0,Rack A,96.0,Safe
MED932,Vitamin C,Capsule,242.0,431.61,Pharmaplus,2028-12-16,26-01-2025,58.0,Yes,194.0,Shelf 1,939.0,Safe
MED933,Metfromin,Syrup,121.0,194.72,Medisupply Co.,2029-04-23,03-11-2025,17.0,Yes,230.0,Cold Storage,1067.0,Safe
MED934,Vitamin C,Capsule,53.0,78.73,Healthcare Distributors,2029-03-01,15-06-2025,79.0,Yes,50.0,Shelf 1,1014.0,Safe
MED935,Dolo 654,Tablet,246.0,341.89,Wellness Pharma,2029-01-14,12-05-2025,85.0,No,259.0,Rack A,968.0,Safe
MED936,Insulin,Injection,35.0,249.61,Medisupply Co.,2027-03-24,19-06-2025,71.0,No,155.0,Rack B,306.0,Safe
MED937,Paracetamol,Capsule,235.0,318.62,Healthcare Distributors,2027-07-17,05-09-2025,95.0,No,122.0,Cold Storage,421.0,Safe
MED938,Metfromin,Tablet,644.0,367.17,Apollo Meds,2028-11-30,22-07-2025,37.0,Yes,115.0,Shelf 1,923.0,Safe
MED939,Amoxicillin,Capsule,232.0,391.95,Wellness Pharma,2029-05-08,25-06-2025,27.0,No,250.0,Shelf 1,1082.0,Safe
MED940,Ibuprofen,Syrup,64.0,427.52,Pharmaplus,2027-02-03,30-10-2025,35.0,Yes,228.0,Cold Storage,257.0,Safe
MED941,Azithromycin,Capsule,312.0,48.49,Wellness Pharma,2028-05-16,28-08-2025,34.0,No,221.0,Shelf 2,725.0,Safe
MED942,Ibuprofen,Capsule,56.0,288.45,Pharmaplus,2027-12-17,30-07-2025,51.0,No,249.0,Cold Storage,574.0,Safe
MED943,Vitamin C,Injection,214.0,423.89,Pharmaplus,2028-10-13,06-04-2025,93.0,No,166.0,Rack C,875.0,Safe
MED944,Cetirizine,Tablet,75.0,40.15,Caremed Pvt Ltd,2027-04-21,10-04-2025,58.0,No,146.0,Shelf 2,334.0,Safe
MED945,Azithromycin,Syrup,234.0,198.13,Wellness Pharma,2026-06-04,01-06-2025,37.0,Yes,132.0,Shelf 1,13.0,Critical
MED946,Cetirizine,Injection,987.0,299.74,Apollo Meds,2027-10-13,10-02-2025,97.0,No,270.0,Cold Storage,509.0,Safe
MED947,Paracetamol,Tablet,24.0,199.59,Medisupply Co.,2028-12-20,24-08-2025,23.0,No,252.0,Rack B,943.0,Safe
MED948,Omeprazole,Injection,235.0,444.42,Apollo Meds,2026-07-17,20-06-2025,27.0,Yes,149.0,Rack C,56.0,Warning
MED949,Insulin,Injection,13.0,212.96,Healthcare Distributors,2026-11-24,16-03-2025,98.0,Yes,122.0,Rack A,186.0,Safe
MED950,Vitamin C,Tablet,42.0,89.03,Healthcare Distributors,2028-03-02,02-05-2025,19.0,No,196.0,Cold Storage,650.0,Safe
MED951,Omeprazole,Syrup,53.0,338.15,Pharmaplus,2027-05-26,30-01-2025,51.0,Yes,237.0,Cold Storage,369.0,Safe
MED952,Vitamin C,Capsule,412.0,334.93,Wellness Pharma,2026-07-08,09-12-2025,34.0,Yes,268.0,Rack B,47.0,Warning
MED953,Metfromin,Syrup,642.0,311.43,Wellness Pharma,2027-08-02,05-01-2025,51.0,No,184.0,Cold Storage,437.0,Safe
MED954,Vitamin C,Capsule,224.0,214.84,Medisupply Co.,2029-03-31,09-06-2025,80.0,No,281.0,Shelf 1,1044.0,Safe
MED955,Dolo 655,Injection,24.0,31.13,Apollo Meds,2026-12-23,17-08-2025,38.0,No,236.0,Shelf 1,215.0,Safe
MED956,Insulin,Injection,90.0,150.37,Pharmaplus,2026-09-16,06-03-2025,47.0,No,283.0,Rack C,117.0,Safe
MED957,Azithromycin,Tablet,36.0,340.26,Wellness Pharma,2026-11-19,28-04-2025,21.0,No,272.0,Rack B,181.0,Safe
MED958,Ibuprofen,Syrup,233.0,159.11,Apollo Meds,2028-05-23,04-05-2025,35.0,No,204.0,Rack B,732.0,Safe
